video_id,title,published_at,view_count,like_count,comment_count,duration,fetched_at
TSdszREjFvg,Buracos Negros Explicados em 1 Minuto #Shorts,2022-03-21T15:16:30Z,377765,56257,455,PT55S,2025-11-09T02:45:17.176404
qWraB3QImow,Podemos transformar JÚPITER em uma ESTRELA? #Shorts,2022-07-19T14:19:42Z,377331,64627,795,PT58S,2025-11-09T02:45:16.775106
W4-9Uk8-_m0,Por que PINTÁVAMOS com RADIAÇÃO?,2025-04-27T19:11:59Z,376937,33716,490,PT10M40S,2025-11-09T02:45:13.045568
fTE_fM2B7B0,Por que o VIDRO é a MELHOR invenção da humanidade,2025-10-17T21:24:05Z,375278,34919,625,PT10M25S,2025-11-09T02:45:13.045244
9flhEc_b8Ro,O Que Meu DNA Pode Dizer Sobre Mim?,2020-05-03T23:15:59Z,374588,48096,1391,PT10M33S,2025-11-09T02:45:18.114481
KQonSYQzSfo,o quão rápido é o MAIOR SUPERCOMPUTADOR do mundo?,2023-02-03T20:00:06Z,372734,58922,525,PT56S,2025-11-09T02:45:15.906906
7M_ZQj69cyA,Por que o NÚMERO 1 não é primo? #shorts,2022-09-10T14:00:06Z,372476,50126,468,PT59S,2025-11-09T02:45:16.413196
ffeG6ozUxXU,o MITO da CAVERNA explicado em 1 minuto,2023-05-06T20:00:16Z,369347,60248,515,PT59S,2025-11-09T02:45:15.294499
rnwMoDQ5_dE,Os Robôs e Nós,2022-02-02T15:54:00Z,369344,38467,958,PT20M2S,2025-11-09T02:45:17.176637
FEqLijoR5Dg,Você não consegue mais dizer o que é real,2021-08-26T17:45:10Z,366996,50208,1340,PT10M26S,2025-11-09T02:45:17.390251
w01OLkL9Izo,"Radiação ALFA, BETA e GAMA explicadas em 1 Minuto! #Shorts",2022-06-02T12:46:19Z,366994,50179,275,PT48S,2025-11-09T02:45:16.976004
H0tNC36AhN4,como um REMÉDIO sabe ONDE está DOENDO?,2023-09-12T20:00:08Z,366952,58014,324,PT42S,2025-11-09T02:45:14.877227
-l3BlmY9wdU,Eu vi um SKATISTA dropar de um PRÉDIO,2025-10-27T15:06:54Z,366227,31325,834,PT15M43S,2025-11-09T02:45:13.045222
8duT9G82-mw,O Horário de Verão Realmente Funciona?,2017-10-29T20:06:30Z,365284,50313,3031,PT10M12S,2025-11-09T02:45:18.666151
_GukSDwKofg,Esse é o maior número primo. Pra que ele serve?,2022-09-30T14:00:30Z,365251,42373,641,PT8M17S,2025-11-09T02:45:16.413097
heTE9O_7fpQ,o elemento MAIS RADIOATIVO que EXISTE! #Shorts,2022-09-23T21:16:38Z,365208,56562,294,PT59S,2025-11-09T02:45:16.413125
E20Q6wOxsBo,Como a Fusão Nuclear Funciona? #Shorts,2022-02-14T15:12:58Z,365081,56571,329,PT55S,2025-11-09T02:45:17.176575
lHuCHeP4EHU,Para ONDE o UNIVERSO está EXPANDINDO?,2023-03-31T14:00:34Z,362523,37945,1155,PT7M23S,2025-11-09T02:45:15.294765
t5rpLoE3WLU,DE ONDE VEM O OXIGÊNIO? #Shorts,2022-08-26T12:50:38Z,361333,59117,660,PT1M,2025-11-09T02:45:16.413261
YvwmzdoJPAg,A Crise do Lixo Nuclear,2019-06-28T18:51:06Z,360565,56105,1991,PT10M15S,2025-11-09T02:45:18.433799
Zb1CWnLQHvs,Como uma inteligência artificial sabe como você é em 8K?,2024-10-17T15:00:42Z,358901,28274,865,PT12M22S,2025-11-09T02:45:13.490810
STwIhSeOupI,você seria MAIS VELHO ou MAIS NOVO em JÚPITER?,2023-05-27T20:00:11Z,357836,56076,352,PT1M,2025-11-09T02:45:15.294401
0ILhyQnaris,O Efeito Casimir Explicado,2021-09-09T15:13:46Z,356745,44001,1352,PT10M24S,2025-11-09T02:45:17.390238
8ijrhfhv8tw,Como Pizzas Estão Destruindo o Planeta,2018-11-07T12:44:11Z,355557,54619,3081,PT6M22S,2025-11-09T02:45:18.433955
0PrOA2JK6GQ,Machine Learning Explicado,2021-02-25T17:01:36Z,354627,51485,1445,PT13M29S,2025-11-09T02:45:17.787926
yiVipChfHP8,quantas PESSOAS já EXISTIRAM no MUNDO?,2023-12-06T20:00:31Z,353125,54512,431,PT57S,2025-11-09T02:45:14.649392
UWAvkvGzg6c,Como Fotografar um Buraco Negro,2021-04-15T15:23:56Z,352206,37685,1093,PT13M6S,2025-11-09T02:45:17.787851
ev-3SzfaQO4,Você sabe qual foi o primeiro CÓDIGO de PROGRAMAÇÃO da HISTÓRIA?,2025-07-01T21:27:55Z,350563,34437,396,PT1M52S,2025-11-09T02:45:13.045372
d4WnN8wJCdE,qual é a RESOLUÇÃO do OLHO HUMANO?,2023-03-11T20:00:14Z,349509,58739,425,PT58S,2025-11-09T02:45:15.680685
Ykih1Qp2MZw,O Modelo Atômico de Dalton x Thomson,2020-08-11T00:10:06Z,349027,29798,419,PT11M5S,2025-11-09T02:45:18.114254
d1xCLeA230U,a REGRA dos 5 SEGUNDOS FUNCIONA?,2023-08-23T20:00:11Z,348593,73306,670,PT1M,2025-11-09T02:45:14.877335
EWDqze1FivI,Como funciona o FUSO HORÁRIO? #Shorts,2022-07-20T13:59:00Z,346256,58120,614,PT56S,2025-11-09T02:45:16.775100
VPljleaaLfc,O Modelo Atômico de Rutherford,2020-08-11T20:38:45Z,345824,27343,342,PT6M56S,2025-11-09T02:45:18.114247
r8XxtfyZipo,Explicaram isso ERRADO para você,2024-06-01T16:00:48Z,345576,30946,736,PT10M50S,2025-11-09T02:45:13.947985
ep08u35Us0g,O que um CABO HDMI faz na sua TV?,2024-11-13T15:34:26Z,345250,41569,365,PT59S,2025-11-09T02:45:13.252409
WwIi3zC_lKw,a MAIOR estrela do UNIVERSO! #shorts,2022-09-22T13:20:03Z,345068,49059,380,PT59S,2025-11-09T02:45:16.413136
rp23VfN5Xs4,Por que a RADIOATIVIDADE existe?,2023-03-02T14:06:04Z,344747,41671,716,PT5M44S,2025-11-09T02:45:15.680744
3XPc1rTf-fo,Por que REDES SOCIAIS são TÃO VICIANTES?,2024-02-01T14:00:04Z,343631,45298,1088,PT12M55S,2025-11-09T02:45:14.395080
ncUwgLPMKyM,Relatividade Restrita em 1 Minuto #Shorts,2022-03-07T15:06:14Z,342925,51271,350,PT55S,2025-11-09T02:45:17.176473
j0IDk7mh-DI,O dia em que QUASE encontramos VIDA em MARTE,2024-09-12T21:00:34Z,342523,26092,618,PT11M18S,2025-11-09T02:45:13.490887
yLKpSjy-40o,Por que o céu é azul? #Shorts,2022-02-24T14:47:03Z,341992,52911,533,PT55S,2025-11-09T02:45:17.176520
aXnjCN65J-I,As Árvores que Sobreviveram a uma Bomba Nuclear #Shorts,2022-05-02T13:24:03Z,341769,62062,304,PT48S,2025-11-09T02:45:16.976130
c4VcW6BPAVE,A Coisa Mais DENSA do UNIVERSO #Shorts,2022-05-31T13:41:31Z,341529,63104,389,PT50S,2025-11-09T02:45:16.976017
_yASAi3J8u8,por que LIVROS ficam CHEIRANDO com o tempo?,2023-12-23T20:00:18Z,340908,54582,411,PT55S,2025-11-09T02:45:14.395284
w9dTq0xvjx8,Como o Nosso Corpo Sabe Quando Parar de Crescer?,2021-07-09T15:01:55Z,340272,48970,873,PT8M47S,2025-11-09T02:45:17.390328
R97mutTFrJs,Como os Átomos Surgiram no Universo?,2022-08-26T14:00:25Z,337934,41452,910,PT8M30S,2025-11-09T02:45:16.413256
Gce9vsuEjoM,Como um GPS Funciona? #Shorts,2022-07-06T13:56:15Z,337598,62512,273,PT59S,2025-11-09T02:45:16.775160
rUwwMWAiU2g,A Energia Não Existe,2017-12-18T00:41:33Z,336501,45040,1754,PT4M53S,2025-11-09T02:45:18.666131
NR9lHF95a2o,Essa galáxia não deveria existir,2023-03-13T20:00:13Z,336366,36625,1219,PT5M58S,2025-11-09T02:45:15.680673
NIh7pDBIaq0,Como uma Inteligência Artificial Controlou a FUSÃO NUCLEAR,2022-04-01T16:44:56Z,336140,36760,808,PT13M27S,2025-11-09T02:45:16.976294
9TxhPzV15io,O Desafio Energético da Humanidade,2019-02-14T20:53:27Z,336108,47384,1792,PT9M8S,2025-11-09T02:45:18.433895
B7Q2qd450u8,por que está DIFÍCIL entender o DIÁLOGO em filmes?,2024-11-04T18:07:48Z,335416,36450,232,PT52S,2025-11-09T02:45:13.252442
tR3FACVktwk,o quão SEGURA é a ENERGIA NUCLEAR?,2023-09-29T20:00:27Z,332574,58975,559,PT1M,2025-11-09T02:45:14.877137
UcTDDbsuYk8,O Desafio Lógico do Casado-Solteiro #Shorts,2022-08-25T14:00:12Z,331328,47507,884,PT59S,2025-11-09T02:45:16.413266
CFWLNY9v3_0,Você pode SOBREVIVER a um raio?,2021-07-31T15:14:23Z,330106,45395,1080,PT10M32S,2025-11-09T02:45:17.390301
2rSkBL7jIHI,Como as Auroras Boreais Acontecem?,2022-02-17T15:19:37Z,330052,33138,700,PT11M17S,2025-11-09T02:45:17.176556
h0W5Z4tTqjc,O TEOREMA DO TRABALHO-ENERGIA | Episódio 8,2020-06-26T20:52:35Z,329095,37894,645,PT12M6S,2025-11-09T02:45:18.114401
_0zyLuVMqWg,Como essa montanha virou um REATOR NUCLEAR NATURAL,2022-10-17T14:32:40Z,328233,39821,461,PT8M46S,2025-11-09T02:45:16.197581
J057PXmIYNg,Nós só utilizamos 10% do nosso cérebro?,2014-02-06T20:42:46Z,326437,20686,1038,PT3M22S,2025-11-09T02:45:19.161700
4_rhHdcqDOQ,É possível reciclar LIXO NUCLEAR?,2023-02-22T20:00:01Z,326028,56738,322,PT54S,2025-11-09T02:45:15.680788
d4uWXjhKXFI,Por que janelas de AVIÃO são REDONDAS?,2025-09-30T18:46:04Z,325368,24836,220,PT54S,2025-11-09T02:45:13.045257
4oe8gunlrlQ,Como DESTRUIR uma Lua,2020-12-13T15:02:45Z,325063,42960,1111,PT8M4S,2025-11-09T02:45:17.788034
joUW4KwF7pE,você está EXPANDINDO com o UNIVERSO?,2023-03-22T20:00:13Z,324655,56644,467,PT58S,2025-11-09T02:45:15.680619
BIIrHVFmj30,o MISTÉRIO do TRIÂNGULO das BERMUDAS #shorts,2022-10-26T20:00:03Z,324649,56106,329,PT1M,2025-11-09T02:45:16.197541
FXGkzkX8zCE,o SOL tem uma ESTRELA IRMÃ,2023-08-25T20:00:04Z,324610,57893,392,PT57S,2025-11-09T02:45:14.877323
Z7EMW1SP09g,como uma NAVE passa um CINTURÃO de ASTEROIDES sem BATER?,2023-09-03T20:00:12Z,324475,46765,220,PT58S,2025-11-09T02:45:14.877281
3m2Nbglo5xE,quanto dá para ECONOMIZAR com ENERGIA SOLAR?,2023-07-31T14:49:43Z,324101,55829,425,PT57S,2025-11-09T02:45:15.081376
HNvnFiGRqCU,por que VOCÊ GOSTA de MÚSICA?,2023-08-03T20:00:10Z,323637,65246,689,PT1M,2025-11-09T02:45:15.081345
ladvWvqcJ_g,É Impossível Medir a Velocidade da Luz,2023-06-26T14:00:35Z,322994,34682,1336,PT9M16S,2025-11-09T02:45:15.081534
LRXnkTZ-_Ao,Por que foi tão Difícil de Detectar o Bóson de Higgs?,2021-04-28T17:53:38Z,322204,42011,759,PT8M57S,2025-11-09T02:45:17.787829
CDo1dhf6JjM,3 Coisas que Computadores Quânticos Vão Mudar Para Sempre,2023-02-27T20:00:07Z,321399,32400,603,PT6M49S,2025-11-09T02:45:15.680765
bBBM9032s1w,Estamos Chegando Perto da FUSÃO NUCLEAR?,2022-09-20T14:00:16Z,321172,42706,879,PT8M59S,2025-11-09T02:45:16.413147
x3pCfKRHkhI,a GUERRA das CORRENTES,2023-03-10T20:00:19Z,317690,61509,326,PT1M,2025-11-09T02:45:15.680691
m7BSTu7_aUw,Por que a as Coisas são Radioativas? #Shorts,2022-04-04T17:47:27Z,317141,56833,233,PT56S,2025-11-09T02:45:16.976289
xxD1tcpzpU0,O Quão Próximo Júpiter Está De Ser Uma Estrela?,2015-09-26T19:35:54Z,316457,32019,769,PT5M19S,2025-11-09T02:45:19.161544
4uB9oPHYOCw,A Próxima REVOLUÇÃO da Medicina,2020-10-16T20:38:14Z,312747,46529,1407,PT11M21S,2025-11-09T02:45:17.788125
ucVkn--IENw,a estranha RADIAÇÃO HAWKING,2023-01-09T20:00:12Z,311736,63418,466,PT1M,2025-11-09T02:45:15.907005
hm120HXBQts,o que uma PLACA de VÍDEO faz?,2023-01-24T20:00:12Z,311094,47031,258,PT1M,2025-11-09T02:45:15.906965
k4gqBZPDOqE,Como Clonar um Ser Humano,2021-08-06T22:43:44Z,309411,42557,1405,PT8M53S,2025-11-09T02:45:17.390283
6SAsF5MmCXc,E se você CAIR em um BURACO NEGRO? #Shorts,2022-07-12T15:13:30Z,307959,48998,281,PT54S,2025-11-09T02:45:16.775133
8mC3F44L9A8,quantos LIVROS cabem no SEU DNA?,2023-12-08T20:00:03Z,306158,51417,376,PT1M,2025-11-09T02:45:14.649384
xZXj5j5U8HQ,Como Fazer um COMPUTADOR QUÂNTICO,2021-11-24T17:21:53Z,305593,40650,832,PT9M35S,2025-11-09T02:45:17.390146
izc3xF7hnHY,Como o seu CARRO cria GRAVIDADE ARTIFICIAL,2023-06-27T20:00:12Z,302941,58042,373,PT54S,2025-11-09T02:45:15.081528
iLb1zZNOY3Y,Você é uma Bomba Nuclear (!),2018-12-06T18:27:27Z,302049,42464,1445,PT8M30S,2025-11-09T02:45:18.433939
u_41qD5qzm8,você teria coragem de subir em um ELEVADOR ESPACIAL?,2023-02-17T20:00:19Z,300545,49033,428,PT1M,2025-11-09T02:45:15.680816
9_SlbSeCrEk,A Era da Internet,2019-08-11T23:36:53Z,299571,48457,1878,PT10M15S,2025-11-09T02:45:18.433776
fXEatQDAM4Q,A Maior Construção Já Pensada Pela Humanidade,2023-04-20T14:41:07Z,299491,32595,841,PT9M8S,2025-11-09T02:45:15.294576
l_moH1d_r5g,Como seria uma GUERRA ESPACIAL de verdade?,2024-07-04T21:00:33Z,298417,28378,540,PT13M2S,2025-11-09T02:45:13.722655
dMeeQfmvLYg,Esse vídeo não é real.,2022-11-21T19:15:48Z,297885,36296,1269,PT8M41S,2025-11-09T02:45:16.197437
717EmpNw2nY,POR QUE NÓS NÃO TEMOS PREDADORES?,2014-02-25T21:15:07Z,297290,37068,1538,PT3M57S,2025-11-09T02:45:19.161695
kDVYDcoUcO0,como COLONIZAR MARTE,2022-12-27T19:38:26Z,297097,62099,389,PT58S,2025-11-09T02:45:15.907069
YGSP2kh-aQw,Por que DESCANSAR depois de fazer exercício é IMPORTANTE?,2024-09-06T23:55:06Z,294222,33305,228,PT56S,2025-11-09T02:45:13.490902
2UqI2Aw-OtE,A Revolução das Células-Tronco,2021-10-11T18:24:03Z,293938,37670,563,PT9M34S,2025-11-09T02:45:17.390200
pcUTnE7tpq0,O que é vida?,2021-03-19T20:30:53Z,293860,43222,1700,PT10M30S,2025-11-09T02:45:17.787893
152VDl29q4w,É possível esquentar café GRITANDO? #Shorts,2022-09-14T21:00:01Z,293674,46298,423,PT57S,2025-11-09T02:45:16.413170
qSpjaUP1lEU,Como o Oxigênio Quase ACABOU com a Vida na Terra,2020-12-10T19:33:31Z,291779,43523,1253,PT7M12S,2025-11-09T02:45:17.788040
T1mC-wN0lz0,uma ESTRELA pode virar um PLANETA?,2023-09-09T20:00:05Z,291653,47794,364,PT59S,2025-11-09T02:45:14.877246
c8e2RSPIzQg,Dá para ABASTECER o BRASIL só com PAINÉIS SOLARES?,2023-07-31T20:00:08Z,290838,32776,1009,PT10M14S,2025-11-09T02:45:15.081368
uLJjjKc2Taw,Como a Mecânica Quântica Está Salvando Vidas,2019-04-26T15:00:16Z,290267,43199,1062,PT8M53S,2025-11-09T02:45:18.433847
-UzlRbPkC0U,Como criar o ELEMENTO MAIS CARO do MUNDO,2023-08-31T20:00:00Z,289530,36106,1105,PT10M31S,2025-11-09T02:45:14.877298
ggmDI9_fm54,DEEP LEARNING EXPLICADO,2021-05-26T18:45:17Z,288124,38673,937,PT12M25S,2025-11-09T02:45:17.390383
fJDwTzYKicE,Por Que as Plantas são Verdes?,2021-01-14T15:35:01Z,287822,40800,1137,PT11M1S,2025-11-09T02:45:17.787994
fHaE8AKlrH8,"Energia, Trabalho e o Potencial Eletrostático",2020-08-08T20:54:29Z,287763,21796,324,PT12M37S,2025-11-09T02:45:18.114267
fyfnXvCDJN0,Como a RADIAÇÃO causa CÂNCER?,2022-06-15T21:50:35Z,287535,37441,574,PT11M27S,2025-11-09T02:45:16.775223
KtM_0ll42vA,O que é MATÉRIA ESCURA? #Shorts,2022-03-18T15:21:26Z,287527,47583,1194,PT52S,2025-11-09T02:45:17.176409
Xwuf6PmEJXk,Como SOBREVIVER a uma EXPLOSÃO NUCLEAR,2022-07-26T16:09:40Z,287469,38641,870,PT8M5S,2025-11-09T02:45:16.775072
poLTvbNZvMI,A SÍNDROME de KESSLER: o FIM de HUMANOS no ESPAÇO,2023-01-12T13:54:11Z,287199,31381,518,PT6M39S,2025-11-09T02:45:15.906991
iobUpQy6lHM,por que o OLHO do GATO brilha no escuro?,2023-12-22T20:00:20Z,286147,42525,390,PT56S,2025-11-09T02:45:14.649294
MeAYlgnzSQs,Quanto Tempo a Luz do Sol REALMENTE Leva Para Chegar na Terra?,2016-04-03T18:10:02Z,285809,19465,558,PT6M22S,2025-11-09T02:45:18.666320
_Oli-DT76wg,O Mundo Que Nós Estamos Criando,2022-03-17T20:39:18Z,285710,37692,1090,PT14M33S,2025-11-09T02:45:17.176415
V-eXB1HIdb8,Por que EINSTEIN ganhou um NOBEL?,2023-10-30T20:00:10Z,283050,25836,361,PT14M53S,2025-11-09T02:45:14.649511
GcLLwWljJ3c,Em busca do COMBUSTÍVEL perfeito,2025-10-20T20:00:11Z,281785,27541,975,PT16M4S,2025-11-09T02:45:13.045237
LzK_XlP0Mpo,o HORÁRIO DE VERÃO realmente funciona?,2023-01-06T14:00:08Z,279545,34684,2015,PT7M44S,2025-11-09T02:45:15.907019
UOD6K-2jqIY,Como Salvar a Terra de um Asteroide,2022-01-17T17:12:30Z,278820,41628,1101,PT8M45S,2025-11-09T02:45:17.176662
6UPuIpTFr8Q,Os PERIGOS do UPLOAD de MENTE,2022-12-01T16:01:48Z,278684,36326,1407,PT9M14S,2025-11-09T02:45:16.197379
tR4SQN3nFU4,Você está sendo Influenciado pelas MENSAGENS SUBLIMINARES?,2024-09-10T10:00:54Z,277968,30671,784,PT14M10S,2025-11-09T02:45:13.490897
N0SY3EgVIio,A Revolução das Inteligências Artificiais,2021-03-17T21:33:13Z,276769,35087,1190,PT9M49S,2025-11-09T02:45:17.787900
6F1bqM-wkFc,O Efeito Castanha-do-Pará,2016-04-21T21:11:55Z,276521,32394,590,PT3M45S,2025-11-09T02:45:18.666208
bssj_YFBV44,um CANUDINHO até o ESPAÇO sugaria os oceanos da Terra? #shorts,2022-10-18T20:00:06Z,276279,43634,248,PT1M,2025-11-09T02:45:16.197571
PKk2VTey_IE,a vez em que ASTRONAUTAS entraram em GREVE,2023-01-20T20:00:06Z,275209,50875,342,PT1M,2025-11-09T02:45:15.906978
COkw2iO9rUI,Como os ÁTOMOS surgiram? #Shorts,2022-07-05T14:10:35Z,275015,52258,620,PT57S,2025-11-09T02:45:16.775165
N8Q15JwLC-Q,o PARADOXO do JOVEM SOL FRACO,2022-08-22T14:00:11Z,274921,34712,608,PT9M5S,2025-11-09T02:45:16.413282
zBdqXdQck2E,Como (não) Ganhar uma Discussão na Internet #shorts,2022-11-02T20:00:16Z,274785,49388,967,PT51S,2025-11-09T02:45:16.197503
LKoqBFot_H4,A Catástrofe Ultravioleta,2017-08-19T23:06:47Z,274596,34712,805,PT7M1S,2025-11-09T02:45:18.666176
hayJ2LQdmSA,como VIAJAR para o FUTURO usando um BURACO NEGRO,2023-02-01T20:00:20Z,274521,52401,569,PT57S,2025-11-09T02:45:15.906923
yaPQKwtjWOw,O que você precisa saber sobre AQUECIMENTO GLOBAL #Shorts,2022-06-30T13:00:37Z,272151,38636,929,PT1M,2025-11-09T02:45:16.775181
bFaepRmMYc0,TRANSIÇÃO ENERGÉTICA: O Maior Desafio da Humanidade,2022-10-24T14:00:31Z,271389,34623,693,PT11M55S,2025-11-09T02:45:16.197557
rX88e-MA2mM,O Experimento da Contaminação,2021-04-03T19:50:05Z,268806,37738,1002,PT13M42S,2025-11-09T02:45:17.787874
0ExL0veWOcM,Einstein Estava Errado?,2022-03-04T13:54:36Z,268524,34549,601,PT9M28S,2025-11-09T02:45:17.176478
8i-6SJ-KTYA,O Conhecimento Mais Importante da Física,2019-10-26T23:11:55Z,267521,45115,985,PT7M27S,2025-11-09T02:45:18.433732
eszAQk2KkBI,Você sabe como um CEP é CRIADO?,2025-07-22T19:35:29Z,264775,22715,258,PT1M19S,2025-11-09T02:45:13.045333
fheHNQEea-0,O Que São Ondas Gravitacionais?,2016-02-13T04:01:29Z,263186,34734,934,PT7M42S,2025-11-09T02:45:19.161467
NEW3oD8m8bM,Como Perder 125 MILHÕES de Dólares com um Erro de Ensino Médio,2018-08-29T20:49:45Z,261650,38593,956,PT5M59S,2025-11-09T02:45:18.665978
TpEMV907pZU,O Primeiro RAIO-X da História #Shorts,2022-04-08T13:31:24Z,261256,41064,259,PT50S,2025-11-09T02:45:16.976265
xrJWrFT6B3Q,O Sol NÃO É Amarelo,2022-10-13T14:00:27Z,260700,37168,1267,PT6M44S,2025-11-09T02:45:16.413023
6ZFHt7wrWT0,Por que cientistas querem botar LASERS no ESPAÇO? #Shorts,2022-04-26T13:31:27Z,260347,45419,195,PT1M,2025-11-09T02:45:16.976186
3sZ8Yq39cYQ,A Dualidade Onda-Partícula em 1 Minuto #Shorts,2022-03-14T16:17:40Z,260211,38651,287,PT1M,2025-11-09T02:45:17.176432
WglhSgmvEnk,o FOGUETE de ANTIMATÉRIA #shorts,2022-09-19T21:00:14Z,260031,51998,281,PT1M,2025-11-09T02:45:16.413152
TQwUJwTHzlw,A Primeira Foto do Buraco Negro da Via Láctea #Shorts,2022-05-13T13:53:26Z,258497,50168,589,PT59S,2025-11-09T02:45:16.976078
8GQjEypoLJo,Como você sabe que o SOL vai NASCER amanhã?,2022-12-13T22:37:40Z,256835,31278,1012,PT5M33S,2025-11-09T02:45:16.197335
hgk2NAl6g-c,por que plantas NÃO DEVERIAM ser VERDES,2023-02-21T20:00:12Z,256299,49762,316,PT59S,2025-11-09T02:45:15.680794
vn-G4mjEBcA,O quão REALISTAS são as TECNOLOGIAS de PERIFÉRICOS?,2022-12-07T20:00:22Z,255888,38643,194,PT54S,2025-11-09T02:45:16.197350
_V_b58KqxHw,Como uma Inteligência Artificial Controla a sua Vida,2021-03-11T19:18:53Z,255412,44169,1691,PT11M59S,2025-11-09T02:45:17.787906
EgxPLd0TOYM,A Escala de Kardashev Explicada #Shorts,2022-09-26T13:07:13Z,254343,51630,298,PT59S,2025-11-09T02:45:16.413119
b0lk_OAGgQw,IMPULSO | Episódio 7,2020-06-25T19:59:26Z,254109,28486,362,PT11M7S,2025-11-09T02:45:18.114408
S64PEYDJnog,DOIS ÁTOMOS de um MESMO ELEMENTO são IGUAIS?,2023-09-16T20:00:05Z,254074,40529,282,PT58S,2025-11-09T02:45:14.877200
_kfWRWu9gxs,Nós podemos construir um ELEVADOR ESPACIAL?,2022-12-16T15:29:26Z,253678,32160,699,PT6M25S,2025-11-09T02:45:16.197299
Wf1gdmD9e3M,O Perigo que vem do ESPAÇO,2022-07-04T14:00:27Z,253315,33105,442,PT9M38S,2025-11-09T02:45:16.775171
hwzMv79Vomk,A origem da FOFOCA,2024-08-26T21:00:36Z,251135,27824,605,PT13M7S,2025-11-09T02:45:13.490942
lBVdjSbZChU,por que as ESTRELAS têm PONTAS?,2023-02-28T20:00:27Z,250883,41567,209,PT47S,2025-11-09T02:45:15.680756
G8hErNNB9tw,O Futuro da Energia Nuclear,2022-03-02T15:10:28Z,249730,34406,803,PT11M25S,2025-11-09T02:45:17.176493
Uf8UrSjQ49o,como uma BOMBA NUCLEAR funciona? #shorts,2022-10-25T20:00:15Z,247931,35585,183,PT49S,2025-11-09T02:45:16.197546
2SBZPItW500,A Ascensão dos Supercomputadores,2021-12-15T19:59:36Z,246934,34790,831,PT12M39S,2025-11-09T02:45:17.390132
0YaC6yGJbmY,A Crise das Superbactérias Explicada,2018-05-25T14:00:00Z,246829,34570,725,PT8M22S,2025-11-09T02:45:18.666045
3sZJnZFHtEo,Todo mundo explica isso ERRADO,2025-11-07T21:51:14Z,246364,17983,451,PT13M21S,2025-11-09T02:45:13.045145
QHxNCaKH4z0,O UNIVERSO está CHEIO de ONDAS GRAVITACIONAIS,2023-06-29T16:05:47Z,245493,29996,508,PT7M54S,2025-11-09T02:45:15.081513
e7lqXSCS6Uk,Nós estamos viajando no tempo,2013-12-18T20:40:39Z,245300,23711,768,PT4M45S,2025-11-09T02:45:19.161706
WJwiBpX1QNQ,A Revolução do Raio X,2020-07-06T19:58:35Z,245068,36639,829,PT10M40S,2025-11-09T02:45:18.114396
2IwTsSG5zlY,O PARADOXO DO BARBEIRO #Shorts,2022-09-08T15:07:14Z,244185,37790,999,PT47S,2025-11-09T02:45:16.413207
JnWxo18-2X0,COMO DESTRUIR O SOL,2022-08-19T15:17:38Z,243407,38208,1067,PT8M11S,2025-11-09T02:45:16.413287
lN5-LbM07is,Como um Forno de Microondas Funciona? #Shorts,2022-03-10T14:55:59Z,242453,38372,288,PT49S,2025-11-09T02:45:17.176458
5Rdpjg2QRgE,É possível APAGAR O SOL com ÁGUA? #shorts,2022-09-15T21:19:33Z,241843,45892,582,PT58S,2025-11-09T02:45:16.413164
V-GKt5NoSR8,Está Ficando IMPOSSÍVEL de Ver Estrelas no Céu,2018-08-06T15:00:06Z,241615,36200,1004,PT7M25S,2025-11-09T02:45:18.665994
u298esR6A2M,COMO RESPIRAR #Shorts,2022-08-10T14:52:47Z,240851,42395,400,PT57S,2025-11-09T02:45:16.775000
ftrjz_a3rO8,O Princípio da Incerteza Explicado #Shorts,2022-03-30T15:21:13Z,240139,50450,257,PT57S,2025-11-09T02:45:17.176370
l1nZ5mx_gPA,Entendendo o NOBEL 2022 de FÍSICA #shorts,2022-11-04T20:00:16Z,238769,39725,285,PT1M,2025-11-09T02:45:16.197492
wyHkV9JC4cI,Perdido em Marte: Fato ou Ficção?,2015-10-03T19:31:42Z,237918,27714,564,PT7M37S,2025-11-09T02:45:19.161539
FpZfLdI0ixc,Como BURACOS NEGROS são criados? #Shorts,2022-07-01T13:00:11Z,235316,44535,307,PT59S,2025-11-09T02:45:16.775176
LAFW9_rOGKs,O Futuro do Sistema Solar,2015-10-24T11:00:00Z,234567,24924,705,PT7M46S,2025-11-09T02:45:19.161522
w1v9LsA8Pg4,E se você CAIR no ESPAÇO?,2022-12-10T14:51:58Z,234252,27810,732,PT5M34S,2025-11-09T02:45:16.197340
sF-7W-_EN0E,As EXPLOSÕES MISTERIOSAS que acontecem no UNIVERSO,2023-04-27T14:00:27Z,231420,26404,318,PT7M37S,2025-11-09T02:45:15.294550
9EuMdsUapvQ,como um RELÓGIO mede os BATIMENTOS do seu CORAÇÃO?,2023-05-10T20:00:04Z,230752,30635,288,PT53S,2025-11-09T02:45:15.294475
M3Cyw-DMvXk,O que você deveria saber sobre o Bóson de Higgs #Shorts,2022-05-17T13:08:03Z,227430,37709,208,PT51S,2025-11-09T02:45:16.976066
Gem11S-Ui8M,Você existe? #Shorts,2022-08-31T12:49:36Z,226972,42779,697,PT59S,2025-11-09T02:45:16.413235
1w9dBvApUkY,Isso NÃO É uma PARTÍCULA,2022-09-23T14:00:02Z,226767,31059,536,PT9M27S,2025-11-09T02:45:16.413130
edidweXxbqU,Interferência e Difração Explicadas,2020-08-03T20:52:00Z,225397,19914,361,PT9M24S,2025-11-09T02:45:18.114289
